type,上海,北京,杭州,宁波,保定,南京,苏州,深圳,厦门,广州,date
PM2.5,34.708333333333336,37.41666666666666,43.95833333333334,55.58333333333334,189.91666666666663,56.66666666666666,44.58333333333334,39.29166666666666,36.333333333333336,35.666666666666664,2017-01-18
AQI,75.125,49.45833333333334,99.83333333333331,89.95833333333331,131.25,93.83333333333331,92.375,64.375,68.25,67.08333333333333,2017-12-06
NO2,88.0,41.083333333333336,69.08333333333333,68.625,75.66666666666667,79.875,83.20833333333333,32.541666666666664,22.5,61.58333333333334,2017-12-06
PM2.5,54.16666666666666,23.45833333333333,74.0,66.33333333333333,98.66666666666669,68.75,66.91666666666667,45.41666666666666,47.875,47.83333333333334,2017-12-06
AQI,43.5,28.91666666666667,91.125,88.0,54.33333333333334,63.5,61.70833333333334,75.95833333333333,43.875,70.5,2017-12-12
NO2,45.83333333333334,30.375,56.33333333333334,59.125,40.79166666666666,38.958333333333336,55.375,33.458333333333336,24.16666666666667,67.125,2017-12-12
PM2.5,22.83333333333333,12.125,64.04166666666667,61.20833333333334,36.25,32.916666666666664,37.0,54.95833333333334,22.08333333333333,49.83333333333334,2017-12-12
AQI,105.25,36.66666666666666,70.29166666666667,97.04166666666669,47.125,79.66666666666667,94.375,37.79166666666666,49.375,46.83333333333334,2017-03-26
NO2,65.08333333333333,20.95833333333333,41.708333333333336,61.75,25.41666666666667,56.20833333333334,41.91666666666666,27.29166666666667,41.333333333333336,40.083333333333336,2017-03-26
PM2.5,75.83333333333333,11.583333333333336,41.04166666666666,66.75,23.41666666666667,43.04166666666666,59.45833333333334,15.291666666666664,19.625,16.208333333333332,2017-03-26
AQI,42.04166666666666,54.20833333333334,40.125,39.708333333333336,61.375,28.625,35.166666666666664,35.291666666666664,41.958333333333336,40.41666666666666,2017-10-04
NO2,15.458333333333336,38.25,21.95833333333333,11.791666666666664,42.29166666666666,20.916666666666668,20.916666666666668,12.541666666666664,12.833333333333336,37.375,2017-10-04
PM2.5,8.958333333333334,27.875,13.041666666666664,6.708333333333332,40.16666666666666,6.875,11.083333333333336,19.541666666666668,16.666666666666668,24.125,2017-10-04
AQI,39.458333333333336,19.08333333333333,51.41666666666666,34.375,29.375,74.04166666666667,66.0,42.75,29.625,38.66666666666666,2017-10-10
NO2,26.16666666666667,18.33333333333333,28.95833333333333,18.666666666666668,19.45833333333333,37.833333333333336,34.333333333333336,18.666666666666668,16.125,37.083333333333336,2017-10-10
PM2.5,18.291666666666668,5.0,30.66666666666667,14.458333333333336,10.875,51.45833333333334,40.375,20.75,10.625,18.291666666666668,2017-10-10
AQI,48.125,184.16666666666663,99.75,50.95833333333334,259.5416666666667,79.16666666666667,62.58333333333334,40.875,68.54166666666667,81.54166666666667,2017-03-18
NO2,41.625,65.875,67.95833333333333,40.75,93.0,57.0,46.20833333333334,30.45833333333333,63.54166666666666,65.79166666666667,2017-03-18
PM2.5,30.0,140.25,74.04166666666667,29.29166666666667,208.95833333333331,56.16666666666666,44.0,28.0,45.79166666666666,58.04166666666666,2017-03-18
AQI,71.5,91.75,59.95833333333334,70.875,77.95833333333333,37.29166666666666,63.08333333333334,50.79166666666666,43.5,42.25,2017-10-06
NO2,48.70833333333334,47.08333333333334,43.16666666666666,35.791666666666664,42.95833333333334,32.583333333333336,48.83333333333334,13.916666666666664,19.33333333333333,36.375,2017-10-06
PM2.5,51.5,67.70833333333333,38.125,50.33333333333334,55.83333333333334,22.54166666666667,44.125,25.625,22.16666666666667,26.58333333333333,2017-10-06
AQI,41.26086956521739,35.30434782608695,26.47826086956522,33.08695652173913,70.8695652173913,30.52173913043478,32.17391304347826,53.26086956521739,36.52173913043478,52.95652173913044,2017-10-12
NO2,26.956521739130434,37.34782608695652,30.56521739130435,25.869565217391305,45.43478260869565,27.695652173913047,33.13043478260869,18.08695652173913,13.956521739130435,34.73913043478261,2017-10-12
PM2.5,13.391304347826088,19.52173913043478,13.565217391304348,9.08695652173913,50.56521739130435,8.869565217391305,15.130434782608695,25.52173913043478,11.173913043478262,32.0,2017-10-12
AQI,55.70833333333334,82.25,45.125,47.54166666666666,106.58333333333331,65.875,61.16666666666666,49.91666666666666,53.58333333333334,58.54166666666666,2017-03-24
NO2,46.79166666666666,46.66666666666666,48.20833333333334,54.0,43.70833333333334,60.375,52.04166666666666,24.5,26.91666666666667,66.08333333333333,2017-03-24
PM2.5,38.833333333333336,59.95833333333334,30.625,30.79166666666667,79.29166666666667,46.58333333333334,43.04166666666666,20.625,22.08333333333333,32.208333333333336,2017-03-24
AQI,60.29166666666666,119.20833333333331,63.875,79.0,171.95833333333337,96.58333333333331,79.41666666666667,59.75,78.375,66.625,2017-03-30
NO2,41.5,54.0,41.16666666666666,50.25,50.45833333333334,59.04166666666666,62.29166666666666,25.20833333333333,56.70833333333334,63.75,2017-03-30
PM2.5,42.083333333333336,88.45833333333331,44.41666666666666,57.41666666666666,130.875,71.29166666666667,57.875,38.875,53.25,40.79166666666666,2017-03-30
AQI,119.91666666666669,28.91666666666667,124.70833333333331,138.25,73.75,149.16666666666666,170.125,58.45833333333334,47.83333333333334,45.75,2017-12-04
NO2,52.875,15.333333333333336,51.95833333333334,61.41666666666666,47.29166666666666,60.95833333333334,66.29166666666667,31.125,26.83333333333333,34.125,2017-12-04
PM2.5,89.20833333333331,5.125,93.29166666666669,104.08333333333331,47.20833333333334,112.41666666666669,130.70833333333334,38.958333333333336,24.875,29.25,2017-12-04
AQI,100.58333333333331,43.54166666666666,80.91666666666667,90.45833333333331,69.91666666666667,85.5,101.83333333333331,108.04166666666669,68.33333333333333,106.41666666666669,2017-12-10
NO2,82.5,13.5,58.0,62.75,39.29166666666666,55.33333333333334,72.79166666666667,59.04166666666666,52.04166666666666,88.875,2017-12-10
PM2.5,74.66666666666667,6.458333333333332,57.375,66.375,38.5,57.625,74.08333333333333,80.54166666666667,48.375,79.41666666666667,2017-12-10
AQI,75.375,203.66666666666663,70.66666666666667,58.0,377.875,93.95833333333331,97.41666666666669,59.20833333333334,41.583333333333336,74.45833333333333,2017-01-26
NO2,45.125,62.91666666666666,28.45833333333333,26.75,103.66666666666669,51.66666666666666,37.208333333333336,17.375,12.75,41.583333333333336,2017-01-26
PM2.5,54.45833333333334,159.375,50.83333333333334,38.91666666666666,341.625,69.54166666666667,72.29166666666667,39.125,24.91666666666667,53.625,2017-01-26
AQI,66.17391304347827,80.17391304347827,37.21739130434783,35.08695652173913,122.52173913043478,37.0,54.82608695652174,19.0,22.65217391304348,29.04347826086957,2017-07-08
NO2,31.47826086956522,28.17391304347826,21.91304347826087,20.82608695652174,21.52173913043478,36.17391304347826,36.39130434782609,25.65217391304348,24.956521739130434,39.08695652173913,2017-07-08
PM2.5,30.0,36.52173913043478,17.0,15.478260869565215,48.34782608695652,9.608695652173912,24.608695652173914,9.130434782608695,8.956521739130435,13.217391304347824,2017-07-08
AQI,103.625,127.20833333333331,51.41666666666666,71.875,114.5,53.875,52.0,20.95833333333333,35.708333333333336,38.25,2017-07-20
NO2,32.458333333333336,29.91666666666667,27.95833333333333,31.41666666666667,31.04166666666667,38.625,30.33333333333333,18.625,21.20833333333333,43.875,2017-07-20
PM2.5,38.04166666666666,96.0,21.45833333333333,26.16666666666667,82.54166666666667,12.958333333333336,19.625,9.875,16.083333333333332,19.45833333333333,2017-07-20
AQI,76.25,101.83333333333331,69.70833333333333,52.41666666666666,121.45833333333331,86.08333333333331,64.70833333333333,45.5,43.41666666666666,42.91666666666666,2017-09-13
NO2,21.375,56.70833333333334,31.20833333333333,27.25,49.54166666666666,45.125,27.83333333333333,24.66666666666667,17.666666666666668,32.0,2017-09-13
PM2.5,34.458333333333336,70.54166666666667,27.875,20.45833333333333,71.5,45.625,30.5,25.16666666666667,17.916666666666668,26.66666666666667,2017-09-13
AQI,43.41666666666666,85.875,33.5,46.375,137.375,45.95833333333334,48.875,29.70833333333333,38.41666666666666,48.375,2017-09-07
NO2,38.458333333333336,46.5,29.29166666666667,29.66666666666667,37.16666666666666,32.75,42.54166666666666,34.833333333333336,17.083333333333332,60.375,2017-09-07
PM2.5,24.16666666666667,42.41666666666666,22.33333333333333,28.08333333333333,85.375,17.833333333333332,31.79166666666667,16.458333333333332,21.625,28.29166666666667,2017-09-07
AQI,39.888888888888886,62.055555555555564,70.0,40.22222222222222,79.77777777777777,55.83333333333334,44.27777777777778,37.77777777777778,36.055555555555564,43.27777777777778,2017-05-22
NO2,15.555555555555555,33.611111111111114,34.77777777777778,13.388888888888891,28.5,21.444444444444443,18.055555555555557,16.88888888888889,16.61111111111111,44.83333333333334,2017-05-22
PM2.5,13.833333333333336,42.388888888888886,44.055555555555564,17.944444444444443,58.38888888888889,26.0,17.27777777777778,14.888888888888891,16.055555555555557,24.444444444444446,2017-05-22
AQI,46.46666666666667,47.73333333333333,75.8,45.53333333333333,61.26666666666666,54.06666666666667,51.4,32.0,39.333333333333336,56.6,2017-05-23
NO2,40.2,29.6,47.6,26.73333333333333,28.066666666666666,34.53333333333333,46.86666666666667,24.86666666666667,22.2,48.13333333333333,2017-05-23
PM2.5,29.066666666666666,17.533333333333335,54.86666666666667,26.13333333333333,27.266666666666666,34.666666666666664,34.53333333333333,18.33333333333333,17.866666666666667,32.266666666666666,2017-05-23
AQI,81.66666666666667,47.0952380952381,88.14285714285714,63.57142857142857,151.0952380952381,38.952380952380956,75.85714285714286,36.19047619047619,44.904761904761905,54.47619047619048,2017-09-06
NO2,46.047619047619044,40.38095238095238,27.380952380952376,19.285714285714285,52.80952380952381,30.523809523809533,49.85714285714285,35.333333333333336,16.80952380952381,52.14285714285714,2017-09-06
PM2.5,58.523809523809526,14.571428571428573,56.14285714285714,32.04761904761905,96.04761904761904,19.38095238095238,54.952380952380956,21.904761904761905,21.619047619047624,37.333333333333336,2017-09-06
AQI,59.25,50.45833333333334,47.91666666666666,43.5,87.83333333333331,75.45833333333333,51.04166666666666,57.16666666666666,47.95833333333334,55.91666666666666,2017-09-12
NO2,25.54166666666667,41.75,25.16666666666667,28.66666666666667,55.875,46.875,36.54166666666666,35.75,22.375,40.708333333333336,2017-09-12
PM2.5,22.95833333333333,19.166666666666668,20.33333333333333,12.166666666666664,47.54166666666666,34.75,27.91666666666667,30.5,27.375,31.45833333333333,2017-09-12
AQI,113.66666666666669,44.91666666666666,64.125,80.83333333333333,56.08333333333334,55.75,62.20833333333334,21.5,36.583333333333336,43.91666666666666,2017-07-21
NO2,37.41666666666666,24.58333333333333,28.45833333333333,29.95833333333333,18.291666666666668,31.5,30.875,16.625,22.33333333333333,51.375,2017-07-21
PM2.5,43.33333333333334,24.25,28.375,29.20833333333333,39.29166666666666,15.166666666666664,29.83333333333333,9.041666666666666,18.33333333333333,22.91666666666667,2017-07-21
AQI,41.41666666666666,125.91666666666669,32.583333333333336,33.583333333333336,133.75,23.5,50.91666666666666,22.58333333333333,29.0,34.166666666666664,2017-07-09
NO2,30.66666666666667,32.5,26.33333333333333,19.666666666666668,22.91666666666667,35.0,41.583333333333336,24.66666666666667,22.58333333333333,37.583333333333336,2017-07-09
PM2.5,19.83333333333333,77.58333333333333,16.166666666666668,15.5,67.75,7.0,24.0,11.333333333333336,11.75,15.666666666666664,2017-07-09
AQI,77.5,85.875,120.04166666666669,72.33333333333333,158.66666666666666,103.70833333333331,98.79166666666669,54.08333333333334,46.125,70.375,2017-01-27
NO2,28.41666666666667,28.41666666666667,27.41666666666667,23.5,38.458333333333336,32.583333333333336,27.875,18.70833333333333,17.0,42.79166666666666,2017-01-27
PM2.5,44.25,60.375,89.625,49.95833333333334,146.5,68.29166666666667,61.875,31.54166666666667,28.58333333333333,48.41666666666666,2017-01-27
AQI,100.54166666666669,28.29166666666667,88.625,125.125,66.45833333333333,85.29166666666667,144.91666666666666,74.08333333333333,68.625,64.33333333333333,2017-12-11
NO2,91.125,15.958333333333336,63.29166666666666,78.20833333333333,50.875,72.54166666666667,105.70833333333331,33.041666666666664,30.91666666666667,54.625,2017-12-11
PM2.5,74.66666666666667,5.75,65.125,94.29166666666669,45.625,60.83333333333334,109.5,53.08333333333334,41.083333333333336,45.08333333333334,2017-12-11
AQI,54.45833333333334,44.70833333333334,75.04166666666667,61.20833333333334,65.625,81.25,61.08333333333334,57.95833333333334,73.91666666666667,51.45833333333334,2017-12-05
NO2,51.91666666666666,43.875,47.75,42.708333333333336,37.583333333333336,54.0,54.875,25.5,21.75,31.95833333333333,2017-12-05
PM2.5,35.5,22.25,54.125,41.16666666666666,36.29166666666666,56.58333333333334,34.458333333333336,40.208333333333336,50.875,34.041666666666664,2017-12-05
AQI,69.04166666666667,48.58333333333334,51.08333333333334,70.83333333333333,84.29166666666667,65.875,77.33333333333333,40.54166666666666,70.16666666666667,35.25,2017-03-31
NO2,29.125,30.54166666666667,36.04166666666666,34.333333333333336,47.83333333333334,32.541666666666664,27.91666666666667,32.541666666666664,60.58333333333334,48.70833333333334,2017-03-31
PM2.5,35.041666666666664,18.666666666666668,28.83333333333333,25.0,56.54166666666666,37.41666666666666,45.33333333333334,24.5,44.16666666666666,18.041666666666668,2017-03-31
AQI,99.66666666666669,55.66666666666666,66.79166666666667,76.875,92.83333333333331,73.58333333333333,93.70833333333331,35.916666666666664,45.0,26.83333333333333,2017-03-25
NO2,60.54166666666666,34.541666666666664,36.583333333333336,44.91666666666666,41.0,44.33333333333334,43.33333333333334,36.458333333333336,41.708333333333336,36.54166666666666,2017-03-25
PM2.5,74.16666666666667,34.0,46.79166666666666,55.54166666666666,64.04166666666667,50.83333333333334,69.04166666666667,19.625,26.5,13.791666666666664,2017-03-25
AQI,40.458333333333336,53.16666666666666,32.125,37.75,89.375,41.41666666666666,33.875,47.70833333333334,37.25,38.458333333333336,2017-10-13
NO2,22.08333333333333,45.625,36.333333333333336,19.83333333333333,54.20833333333334,36.583333333333336,29.41666666666667,16.875,12.708333333333336,23.83333333333333,2017-10-13
PM2.5,9.041666666666666,35.583333333333336,14.583333333333336,6.541666666666668,65.70833333333333,19.25,14.75,23.45833333333333,10.666666666666666,17.583333333333332,2017-10-13
AQI,84.75,146.54166666666666,89.375,72.45833333333333,111.125,64.33333333333333,86.0,51.58333333333334,39.25,50.75,2017-10-07
NO2,48.08333333333334,71.95833333333333,42.0,35.708333333333336,54.08333333333334,41.41666666666666,55.95833333333334,14.333333333333336,16.541666666666668,38.91666666666666,2017-10-07
PM2.5,51.0,109.91666666666669,50.95833333333334,41.208333333333336,83.125,38.0,47.25,28.375,20.541666666666668,31.95833333333333,2017-10-07
AQI,54.83333333333334,272.25,62.125,54.70833333333334,265.25,55.91666666666666,60.33333333333334,40.25,54.54166666666666,51.33333333333334,2017-03-19
NO2,45.875,78.41666666666667,49.08333333333334,55.125,80.0,47.25,47.04166666666666,33.416666666666664,48.08333333333334,64.08333333333333,2017-03-19
PM2.5,37.208333333333336,221.25,42.083333333333336,37.708333333333336,214.41666666666663,34.416666666666664,42.54166666666666,27.5,35.25,33.625,2017-03-19
AQI,82.66666666666667,70.95833333333333,94.08333333333331,81.5,86.70833333333331,86.66666666666669,94.20833333333331,59.16666666666666,66.70833333333333,72.45833333333333,2017-04-24
NO2,34.375,30.75,50.91666666666666,24.125,40.333333333333336,42.333333333333336,34.291666666666664,29.95833333333333,21.041666666666668,72.25,2017-04-24
PM2.5,39.75,33.041666666666664,56.0,33.958333333333336,55.54166666666666,39.125,42.208333333333336,38.5,32.083333333333336,48.20833333333334,2017-04-24
AQI,94.16666666666669,106.08333333333331,80.95833333333333,84.95833333333333,131.33333333333334,87.0,107.16666666666669,69.29166666666667,70.54166666666667,98.58333333333331,2017-04-30
NO2,43.41666666666666,42.0,47.95833333333334,37.208333333333336,36.125,61.25,54.83333333333334,31.83333333333333,45.125,43.29166666666666,2017-04-30
PM2.5,40.875,48.95833333333334,42.0,33.916666666666664,50.70833333333334,36.0,50.45833333333334,36.54166666666666,40.25,44.70833333333334,2017-04-30
AQI,88.7391304347826,65.47826086956522,74.17391304347827,68.95652173913044,63.43478260869565,85.95652173913044,89.8695652173913,61.56521739130435,55.08695652173913,62.69565217391305,2017-04-18
NO2,52.82608695652174,17.869565217391305,27.91304347826087,39.82608695652174,19.347826086956523,38.69565217391305,38.52173913043478,43.95652173913044,37.17391304347826,60.34782608695652,2017-04-18
PM2.5,43.34782608695652,22.56521739130435,35.73913043478261,36.0,23.26086956521739,23.347826086956523,38.56521739130435,34.95652173913044,32.82608695652174,38.56521739130435,2017-04-18
AQI,116.58333333333331,69.04166666666667,45.25,51.41666666666666,94.75,77.08333333333333,68.58333333333333,21.25,30.91666666666667,35.208333333333336,2017-06-26
NO2,47.75,34.625,26.16666666666667,36.41666666666666,33.333333333333336,33.333333333333336,35.208333333333336,21.125,20.25,27.125,2017-06-26
PM2.5,87.5,22.54166666666667,30.70833333333333,35.416666666666664,35.875,31.29166666666667,47.95833333333334,8.958333333333334,14.125,13.25,2017-06-26
AQI,45.20833333333334,43.5,64.125,41.958333333333336,64.29166666666667,37.625,47.0,43.04166666666666,38.208333333333336,44.75,2017-08-29
NO2,25.16666666666667,34.166666666666664,25.83333333333333,19.125,38.16666666666666,24.29166666666667,24.91666666666667,35.833333333333336,22.33333333333333,39.79166666666666,2017-08-29
PM2.5,18.75,14.75,29.5,14.208333333333336,41.66666666666666,8.75,22.33333333333333,18.375,19.08333333333333,18.95833333333333,2017-08-29
AQI,45.75,98.16666666666669,31.66666666666667,36.375,104.83333333333331,36.04166666666666,45.45833333333334,36.0,38.125,81.08333333333333,2017-08-01
NO2,12.166666666666664,29.25,21.875,7.375,30.25,18.5,18.70833333333333,24.70833333333333,20.95833333333333,37.79166666666666,2017-08-01
PM2.5,19.041666666666668,67.16666666666667,14.541666666666664,18.166666666666668,78.20833333333333,7.958333333333332,18.08333333333333,21.95833333333333,13.75,37.0,2017-08-01
AQI,92.5,77.45833333333333,43.33333333333334,54.33333333333334,73.41666666666667,57.16666666666666,68.70833333333333,19.20833333333333,47.95833333333334,36.125,2017-08-15
NO2,37.458333333333336,30.33333333333333,21.58333333333333,28.20833333333333,20.541666666666668,25.0,21.83333333333333,22.08333333333333,26.04166666666667,30.83333333333333,2017-08-15
PM2.5,54.75,52.66666666666666,20.83333333333333,30.875,46.125,27.95833333333333,40.41666666666666,8.833333333333334,25.79166666666667,16.25,2017-08-15
AQI,80.16666666666667,75.5,95.58333333333331,81.33333333333333,105.79166666666669,122.95833333333331,91.54166666666669,63.79166666666666,49.0,59.125,2017-11-28
NO2,82.54166666666667,39.708333333333336,68.29166666666667,59.625,64.79166666666667,84.33333333333333,76.58333333333333,53.20833333333334,55.875,60.20833333333334,2017-11-28
PM2.5,56.66666666666666,39.66666666666666,70.79166666666667,55.08333333333334,73.125,92.41666666666669,66.75,42.41666666666666,25.75,39.0,2017-11-28
AQI,70.20833333333333,106.625,49.625,58.16666666666666,218.45833333333331,68.66666666666667,78.41666666666667,33.125,37.5,54.66666666666666,2017-02-22
NO2,43.08333333333334,40.458333333333336,40.583333333333336,36.333333333333336,54.16666666666666,34.875,36.75,36.625,46.625,65.20833333333333,2017-02-22
PM2.5,49.83333333333334,76.375,34.666666666666664,40.16666666666666,173.79166666666663,49.45833333333334,56.79166666666666,16.541666666666668,24.04166666666667,37.375,2017-02-22
AQI,64.91666666666667,30.04166666666667,88.79166666666669,53.91666666666666,64.375,127.16666666666669,97.29166666666669,31.20833333333333,43.41666666666666,41.083333333333336,2017-11-14
NO2,62.58333333333334,23.875,60.0,52.54166666666666,46.95833333333334,67.70833333333333,76.83333333333333,26.70833333333333,32.0,39.208333333333336,2017-11-14
PM2.5,45.04166666666666,9.416666666666666,65.29166666666667,34.916666666666664,32.333333333333336,96.0,70.875,21.33333333333333,23.54166666666667,26.54166666666667,2017-11-14
AQI,49.45833333333334,88.08333333333331,68.04166666666667,55.875,116.25,85.875,65.08333333333333,74.125,47.08333333333334,85.79166666666667,2017-11-01
NO2,56.95833333333334,76.41666666666667,65.16666666666667,44.625,85.125,86.41666666666669,77.25,39.25,31.91666666666667,83.33333333333333,2017-11-01
PM2.5,25.95833333333333,63.83333333333334,45.16666666666666,34.625,83.91666666666667,60.125,43.25,43.16666666666666,20.45833333333333,58.83333333333334,2017-11-01
AQI,60.75,38.083333333333336,65.66666666666667,51.66666666666666,87.41666666666669,96.91666666666669,66.54166666666667,35.416666666666664,37.91666666666666,37.583333333333336,2017-11-15
NO2,60.79166666666666,35.291666666666664,59.04166666666666,63.54166666666666,59.875,72.875,66.16666666666667,23.375,24.29166666666667,35.208333333333336,2017-11-15
PM2.5,30.29166666666667,14.916666666666664,45.125,33.875,59.33333333333334,66.20833333333333,33.5,23.0,20.416666666666668,23.66666666666667,2017-11-15
AQI,111.33333333333331,36.458333333333336,100.95833333333331,106.5,150.33333333333334,109.66666666666669,135.16666666666666,39.333333333333336,31.70833333333333,32.625,2017-02-23
NO2,36.708333333333336,29.375,31.375,37.708333333333336,52.83333333333334,52.29166666666666,43.16666666666666,29.95833333333333,38.79166666666666,32.625,2017-02-23
PM2.5,81.33333333333333,16.916666666666668,74.95833333333333,79.54166666666667,116.91666666666669,81.79166666666667,101.91666666666669,25.45833333333333,19.416666666666668,16.083333333333332,2017-02-23
AQI,120.79166666666669,34.875,104.75,75.625,47.70833333333334,108.66666666666669,132.33333333333334,64.20833333333333,55.125,64.16666666666667,2017-11-29
NO2,54.83333333333334,32.25,64.91666666666667,61.625,35.208333333333336,46.16666666666666,50.5,49.95833333333334,43.625,61.54166666666666,2017-11-29
PM2.5,84.70833333333333,12.583333333333336,77.54166666666667,54.125,26.25,68.75,89.375,44.25,31.0,42.75,2017-11-29
AQI,41.91666666666666,52.625,36.583333333333336,61.29166666666666,68.29166666666667,48.375,35.208333333333336,24.29166666666667,44.79166666666666,39.083333333333336,2017-08-14
NO2,33.291666666666664,25.70833333333333,23.29166666666667,36.0,18.666666666666668,20.125,23.70833333333333,21.291666666666668,20.375,26.25,2017-08-14
PM2.5,16.958333333333332,26.625,17.583333333333332,30.45833333333333,36.083333333333336,21.79166666666667,15.5,11.0,23.75,17.041666666666668,2017-08-14
AQI,63.375,36.25,44.04166666666666,28.04166666666667,55.66666666666666,58.79166666666666,51.45833333333334,18.166666666666668,27.70833333333333,18.625,2017-08-28
NO2,26.375,25.125,23.83333333333333,12.791666666666664,26.625,30.54166666666667,29.29166666666667,23.5,20.08333333333333,30.625,2017-08-28
PM2.5,19.33333333333333,18.666666666666668,17.708333333333332,10.25,32.333333333333336,19.25,20.541666666666668,6.833333333333332,10.416666666666666,8.75,2017-08-28
AQI,127.41666666666669,135.45833333333334,52.45833333333334,46.45833333333334,140.375,69.5,75.25,21.291666666666668,43.29166666666666,34.583333333333336,2017-06-27
NO2,47.125,39.16666666666666,25.125,33.958333333333336,52.83333333333334,46.91666666666666,41.25,22.33333333333333,26.16666666666667,26.45833333333333,2017-06-27
PM2.5,93.41666666666669,69.04166666666667,32.583333333333336,30.5,68.83333333333333,36.083333333333336,50.25,9.041666666666666,19.375,12.916666666666664,2017-06-27
AQI,81.75,83.0,90.66666666666669,88.04166666666669,111.04166666666669,85.58333333333333,87.83333333333331,41.16666666666666,56.16666666666666,61.125,2017-04-19
NO2,43.95833333333334,67.66666666666667,43.75,44.125,72.08333333333333,56.54166666666666,48.45833333333334,35.5,26.70833333333333,62.54166666666666,2017-04-19
PM2.5,34.75,41.833333333333336,46.25,43.54166666666666,75.125,26.20833333333333,44.08333333333334,26.04166666666667,38.458333333333336,40.5,2017-04-19
AQI,64.54166666666667,39.25,82.04166666666667,58.0,59.79166666666666,90.125,76.25,53.95833333333334,54.04166666666666,71.29166666666667,2017-04-25
NO2,43.375,22.20833333333333,60.875,26.91666666666667,25.45833333333333,73.375,50.91666666666666,26.95833333333333,46.125,72.91666666666667,2017-04-25
PM2.5,39.375,11.791666666666664,57.75,30.5,27.875,56.375,46.54166666666666,34.875,34.041666666666664,50.375,2017-04-25
AQI,56.5,45.875,57.66666666666666,60.83333333333334,66.08333333333333,68.375,67.41666666666667,39.875,41.54166666666666,26.20833333333333,2017-04-27
NO2,45.875,32.125,44.0,38.125,35.875,53.83333333333334,50.375,30.66666666666667,23.66666666666667,33.958333333333336,2017-04-27
PM2.5,24.29166666666667,14.583333333333336,28.16666666666667,23.0,31.29166666666667,20.0,36.083333333333336,26.25,11.041666666666664,10.083333333333334,2017-04-27
AQI,66.45833333333333,63.54166666666666,25.58333333333333,27.83333333333333,107.79166666666669,80.16666666666667,58.54166666666666,20.041666666666668,27.5,34.333333333333336,2017-06-25
NO2,47.70833333333334,30.58333333333333,27.25,34.416666666666664,29.58333333333333,33.875,36.54166666666666,20.375,13.916666666666664,29.45833333333333,2017-06-25
PM2.5,47.625,25.83333333333333,15.625,17.416666666666668,50.45833333333334,34.833333333333336,38.29166666666666,7.958333333333332,13.208333333333336,13.875,2017-06-25
AQI,43.33333333333334,91.45833333333331,36.79166666666666,36.625,135.375,42.833333333333336,32.708333333333336,20.45833333333333,27.83333333333333,43.75,2017-06-19
NO2,26.91666666666667,25.75,35.125,22.20833333333333,36.0,30.54166666666667,33.708333333333336,35.166666666666664,23.625,51.25,2017-06-19
PM2.5,18.45833333333333,35.666666666666664,22.25,12.833333333333336,67.91666666666667,15.041666666666664,15.0,9.458333333333334,15.375,27.16666666666667,2017-06-19
AQI,68.4090909090909,89.36363636363636,31.04545454545455,60.22727272727273,99.63636363636364,39.31818181818182,56.90909090909091,22.363636363636363,50.77272727272727,36.81818181818182,2017-08-16
NO2,37.22727272727273,36.13636363636363,22.181818181818183,24.181818181818183,26.772727272727273,44.54545454545455,32.40909090909091,29.59090909090909,25.22727272727273,29.59090909090909,2017-08-16
PM2.5,33.13636363636363,57.63636363636363,11.090909090909092,25.90909090909091,56.40909090909091,14.681818181818182,26.22727272727273,10.272727272727273,25.04545454545455,15.772727272727273,2017-08-16
AQI,41.583333333333336,51.29166666666666,35.666666666666664,30.75,58.95833333333334,33.0,41.54166666666666,28.83333333333333,33.083333333333336,41.083333333333336,2017-08-02
NO2,13.041666666666664,24.79166666666667,18.25,7.416666666666668,20.666666666666668,29.04166666666667,18.25,30.875,21.416666666666668,51.83333333333334,2017-08-02
PM2.5,19.25,33.583333333333336,17.416666666666668,15.666666666666664,39.54166666666666,11.166666666666664,18.08333333333333,15.833333333333336,18.5,22.95833333333333,2017-08-02
AQI,47.79166666666666,83.75,59.16666666666666,49.0,82.0,50.20833333333334,51.79166666666666,38.25,42.0,52.66666666666666,2017-02-21
NO2,24.29166666666667,58.375,37.333333333333336,21.125,44.58333333333334,31.91666666666667,28.83333333333333,22.54166666666667,21.0,60.375,2017-02-21
PM2.5,19.875,60.125,31.91666666666667,22.79166666666667,59.04166666666666,20.45833333333333,26.08333333333333,21.08333333333333,20.95833333333333,31.29166666666667,2017-02-21
AQI,132.20833333333334,28.95833333333333,99.75,126.125,58.91666666666666,108.75,120.25,73.45833333333333,61.5,69.83333333333333,2017-11-03
NO2,78.33333333333333,27.625,56.83333333333334,64.54166666666667,44.16666666666666,65.625,84.625,42.333333333333336,29.33333333333333,52.33333333333334,2017-11-03
PM2.5,95.5,7.791666666666668,73.79166666666667,91.0,33.083333333333336,76.625,87.58333333333331,49.33333333333334,32.166666666666664,44.75,2017-11-03
AQI,34.125,57.29166666666666,30.91666666666667,66.66666666666667,88.83333333333331,46.45833333333334,31.83333333333333,46.875,57.45833333333334,68.0,2017-11-17
NO2,33.708333333333336,32.708333333333336,48.875,64.0,64.625,40.04166666666666,53.20833333333334,32.625,39.91666666666666,79.91666666666667,2017-11-17
PM2.5,9.958333333333334,24.0,18.95833333333333,48.08333333333334,58.66666666666666,31.20833333333333,14.0,30.125,33.083333333333336,46.5,2017-11-17
